service_id,date,exception_type
"MF8-19-664-aus","20251001","2"
"MF8-19-664-aus","20251006","2"
"MF8-19-664-aus","20251007","2"
"MF8-19-664-aus","20251008","2"
"MF8-19-664-aus","20251013","2"
"MF8-19-664-aus","20251014","2"
"MF8-19-664-aus","20251015","2"
"MF8-19-664-aus","20251020","2"
"MF8-19-664-aus","20251021","2"
"MF8-19-664-aus","20251022","2"
"MF8-19-664-aus","20251104","2"
"MF8-19-670-aus","20250922","2"
"MF8-19-670-aus","20250923","2"
"MF8-19-670-aus","20250924","2"
"MF8-19-670-aus","20250929","2"
"MF8-19-670-aus","20250930","2"
"MF8-19-670-aus","20251001","2"
"MF8-19-670-aus","20251006","2"
"MF8-19-670-aus","20251007","2"
"MF8-19-670-aus","20251008","2"
"MF8-19-670-aus","20251013","2"
"MF8-19-670-aus","20251014","2"
"MF8-19-670-aus","20251015","2"
"MF8-19-670-aus","20251020","2"
"MF8-19-670-aus","20251021","2"
"MF8-19-670-aus","20251022","2"
"MF8-19-670-aus","20251104","2"
"MF8-19-671-aus","20250922","2"
"MF8-19-671-aus","20250923","2"
"MF8-19-671-aus","20250924","2"
"MF8-19-671-aus","20250929","2"
"MF8-19-671-aus","20250930","2"
"MF8-19-671-aus","20251001","2"
"MF8-19-671-aus","20251006","2"
"MF8-19-671-aus","20251007","2"
"MF8-19-671-aus","20251008","2"
"MF8-19-671-aus","20251013","2"
"MF8-19-671-aus","20251014","2"
"MF8-19-671-aus","20251015","2"
"MF8-19-671-aus","20251020","2"
"MF8-19-671-aus","20251021","2"
"MF8-19-671-aus","20251022","2"
"MF8-19-671-aus","20251104","2"
"MF8-19-672-aus","20250922","2"
"MF8-19-672-aus","20250923","2"
"MF8-19-672-aus","20250924","2"
"MF8-19-672-aus","20250929","2"
"MF8-19-672-aus","20250930","2"
"MF8-19-672-aus","20251001","2"
"MF8-19-672-aus","20251006","2"
"MF8-19-672-aus","20251007","2"
"MF8-19-672-aus","20251008","2"
"MF8-19-672-aus","20251013","2"
"MF8-19-672-aus","20251014","2"
"MF8-19-672-aus","20251015","2"
"MF8-19-672-aus","20251020","2"
"MF8-19-672-aus","20251021","2"
"MF8-19-672-aus","20251022","2"
"MF8-19-672-aus","20251104","2"
"MF8-19-675-aus","20250922","2"
"MF8-19-675-aus","20250923","2"
"MF8-19-675-aus","20250924","2"
"MF8-19-675-aus","20250929","2"
"MF8-19-675-aus","20250930","2"
"MF8-19-675-aus","20251001","2"
"MF8-19-675-aus","20251006","2"
"MF8-19-675-aus","20251007","2"
"MF8-19-675-aus","20251008","2"
"MF8-19-675-aus","20251013","2"
"MF8-19-675-aus","20251014","2"
"MF8-19-675-aus","20251015","2"
"MF8-19-675-aus","20251020","2"
"MF8-19-675-aus","20251021","2"
"MF8-19-675-aus","20251022","2"
"MF8-19-675-aus","20251104","2"
"MF8-19-677-aus","20250922","2"
"MF8-19-677-aus","20250923","2"
"MF8-19-677-aus","20250924","2"
"MF8-19-677-aus","20250929","2"
"MF8-19-677-aus","20250930","2"
"MF8-19-677-aus","20251001","2"
"MF8-19-677-aus","20251006","2"
"MF8-19-677-aus","20251007","2"
"MF8-19-677-aus","20251008","2"
"MF8-19-677-aus","20251013","2"
"MF8-19-677-aus","20251014","2"
"MF8-19-677-aus","20251015","2"
"MF8-19-677-aus","20251020","2"
"MF8-19-677-aus","20251021","2"
"MF8-19-677-aus","20251022","2"
"MF8-19-677-aus","20251104","2"
"MF8-19-679-aus","20250922","2"
"MF8-19-679-aus","20250923","2"
"MF8-19-679-aus","20250924","2"
"MF8-19-679-aus","20250929","2"
"MF8-19-679-aus","20250930","2"
"MF8-19-679-aus","20251001","2"
"MF8-19-679-aus","20251006","2"
"MF8-19-679-aus","20251007","2"
"MF8-19-679-aus","20251008","2"
"MF8-19-679-aus","20251013","2"
"MF8-19-679-aus","20251014","2"
"MF8-19-679-aus","20251015","2"
"MF8-19-679-aus","20251020","2"
"MF8-19-679-aus","20251021","2"
"MF8-19-679-aus","20251022","2"
"MF8-19-679-aus","20251104","2"
"MF8-19-680-aus","20250922","2"
"MF8-19-680-aus","20250923","2"
"MF8-19-680-aus","20250924","2"
"MF8-19-680-aus","20250929","2"
"MF8-19-680-aus","20250930","2"
"MF8-19-680-aus","20251001","2"
"MF8-19-680-aus","20251006","2"
"MF8-19-680-aus","20251007","2"
"MF8-19-680-aus","20251008","2"
"MF8-19-680-aus","20251013","2"
"MF8-19-680-aus","20251014","2"
"MF8-19-680-aus","20251015","2"
"MF8-19-680-aus","20251020","2"
"MF8-19-680-aus","20251021","2"
"MF8-19-680-aus","20251022","2"
"MF8-19-680-aus","20251104","2"
"MF8-19-688-aus","20250922","2"
"MF8-19-688-aus","20250923","2"
"MF8-19-688-aus","20250924","2"
"MF8-19-688-aus","20250929","2"
"MF8-19-688-aus","20250930","2"
"MF8-19-688-aus","20251001","2"
"MF8-19-688-aus","20251006","2"
"MF8-19-688-aus","20251007","2"
"MF8-19-688-aus","20251008","2"
"MF8-19-688-aus","20251013","2"
"MF8-19-688-aus","20251014","2"
"MF8-19-688-aus","20251015","2"
"MF8-19-688-aus","20251020","2"
"MF8-19-688-aus","20251021","2"
"MF8-19-688-aus","20251022","2"
"MF8-19-688-aus","20251104","2"
"MF8-19-689-aus","20250922","2"
"MF8-19-689-aus","20250923","2"
"MF8-19-689-aus","20250924","2"
"MF8-19-689-aus","20250929","2"
"MF8-19-689-aus","20250930","2"
"MF8-19-689-aus","20251001","2"
"MF8-19-689-aus","20251006","2"
"MF8-19-689-aus","20251007","2"
"MF8-19-689-aus","20251008","2"
"MF8-19-689-aus","20251013","2"
"MF8-19-689-aus","20251014","2"
"MF8-19-689-aus","20251015","2"
"MF8-19-689-aus","20251020","2"
"MF8-19-689-aus","20251021","2"
"MF8-19-689-aus","20251022","2"
"MF8-19-689-aus","20251104","2"
"MF8-19-690-aus","20250922","2"
"MF8-19-690-aus","20250923","2"
"MF8-19-690-aus","20250924","2"
"MF8-19-690-aus","20250929","2"
"MF8-19-690-aus","20250930","2"
"MF8-19-690-aus","20251001","2"
"MF8-19-690-aus","20251006","2"
"MF8-19-690-aus","20251007","2"
"MF8-19-690-aus","20251008","2"
"MF8-19-690-aus","20251013","2"
"MF8-19-690-aus","20251014","2"
"MF8-19-690-aus","20251015","2"
"MF8-19-690-aus","20251020","2"
"MF8-19-690-aus","20251021","2"
"MF8-19-690-aus","20251022","2"
"MF8-19-690-aus","20251104","2"
"MF8-19-691-aus","20250922","2"
"MF8-19-691-aus","20250923","2"
"MF8-19-691-aus","20250924","2"
"MF8-19-691-aus","20250929","2"
"MF8-19-691-aus","20250930","2"
"MF8-19-691-aus","20251001","2"
"MF8-19-691-aus","20251006","2"
"MF8-19-691-aus","20251007","2"
"MF8-19-691-aus","20251008","2"
"MF8-19-691-aus","20251013","2"
"MF8-19-691-aus","20251014","2"
"MF8-19-691-aus","20251015","2"
"MF8-19-691-aus","20251020","2"
"MF8-19-691-aus","20251021","2"
"MF8-19-691-aus","20251022","2"
"MF8-19-691-aus","20251104","2"
"MF8-19-693-aus","20250922","2"
"MF8-19-693-aus","20250923","2"
"MF8-19-693-aus","20250924","2"
"MF8-19-693-aus","20250929","2"
"MF8-19-693-aus","20250930","2"
"MF8-19-693-aus","20251001","2"
"MF8-19-693-aus","20251006","2"
"MF8-19-693-aus","20251007","2"
"MF8-19-693-aus","20251008","2"
"MF8-19-693-aus","20251013","2"
"MF8-19-693-aus","20251014","2"
"MF8-19-693-aus","20251015","2"
"MF8-19-693-aus","20251020","2"
"MF8-19-693-aus","20251021","2"
"MF8-19-693-aus","20251022","2"
"MF8-19-693-aus","20251104","2"
"MF8-19-695-aus","20250922","2"
"MF8-19-695-aus","20250923","2"
"MF8-19-695-aus","20250924","2"
"MF8-19-695-aus","20250929","2"
"MF8-19-695-aus","20250930","2"
"MF8-19-695-aus","20251001","2"
"MF8-19-695-aus","20251006","2"
"MF8-19-695-aus","20251007","2"
"MF8-19-695-aus","20251008","2"
"MF8-19-695-aus","20251013","2"
"MF8-19-695-aus","20251014","2"
"MF8-19-695-aus","20251015","2"
"MF8-19-695-aus","20251020","2"
"MF8-19-695-aus","20251021","2"
"MF8-19-695-aus","20251022","2"
"MF8-19-695-aus","20251104","2"
"MF8-19-697-aus","20250922","2"
"MF8-19-697-aus","20250923","2"
"MF8-19-697-aus","20250924","2"
"MF8-19-697-aus","20250929","2"
"MF8-19-697-aus","20250930","2"
"MF8-19-697-aus","20251001","2"
"MF8-19-697-aus","20251006","2"
"MF8-19-697-aus","20251007","2"
"MF8-19-697-aus","20251008","2"
"MF8-19-697-aus","20251013","2"
"MF8-19-697-aus","20251014","2"
"MF8-19-697-aus","20251015","2"
"MF8-19-697-aus","20251020","2"
"MF8-19-697-aus","20251021","2"
"MF8-19-697-aus","20251022","2"
"MF8-19-697-aus","20251104","2"
"MF8-19-699-aus","20250922","2"
"MF8-19-699-aus","20250923","2"
"MF8-19-699-aus","20250924","2"
"MF8-19-699-aus","20250929","2"
"MF8-19-699-aus","20250930","2"
"MF8-19-699-aus","20251001","2"
"MF8-19-699-aus","20251006","2"
"MF8-19-699-aus","20251007","2"
"MF8-19-699-aus","20251008","2"
"MF8-19-699-aus","20251013","2"
"MF8-19-699-aus","20251014","2"
"MF8-19-699-aus","20251015","2"
"MF8-19-699-aus","20251020","2"
"MF8-19-699-aus","20251021","2"
"MF8-19-699-aus","20251022","2"
"MF8-19-699-aus","20251104","2"
"MF8-19-732-aus","20250922","2"
"MF8-19-732-aus","20250923","2"
"MF8-19-732-aus","20250924","2"
"MF8-19-732-aus","20250929","2"
"MF8-19-732-aus","20250930","2"
"MF8-19-732-aus","20251001","2"
"MF8-19-732-aus","20251006","2"
"MF8-19-732-aus","20251007","2"
"MF8-19-732-aus","20251008","2"
"MF8-19-732-aus","20251013","2"
"MF8-19-732-aus","20251014","2"
"MF8-19-732-aus","20251015","2"
"MF8-19-732-aus","20251020","2"
"MF8-19-732-aus","20251021","2"
"MF8-19-732-aus","20251022","2"
"MF8-19-732-aus","20251104","2"
"MF8-19-735-aus","20250922","2"
"MF8-19-735-aus","20250923","2"
"MF8-19-735-aus","20250924","2"
"MF8-19-735-aus","20250929","2"
"MF8-19-735-aus","20250930","2"
"MF8-19-735-aus","20251001","2"
"MF8-19-735-aus","20251006","2"
"MF8-19-735-aus","20251007","2"
"MF8-19-735-aus","20251008","2"
"MF8-19-735-aus","20251013","2"
"MF8-19-735-aus","20251014","2"
"MF8-19-735-aus","20251015","2"
"MF8-19-735-aus","20251020","2"
"MF8-19-735-aus","20251021","2"
"MF8-19-735-aus","20251022","2"
"MF8-19-735-aus","20251104","2"
"MF8-19-736-aus","20250922","2"
"MF8-19-736-aus","20250923","2"
"MF8-19-736-aus","20250924","2"
"MF8-19-736-aus","20250929","2"
"MF8-19-736-aus","20250930","2"
"MF8-19-736-aus","20251001","2"
"MF8-19-736-aus","20251006","2"
"MF8-19-736-aus","20251007","2"
"MF8-19-736-aus","20251008","2"
"MF8-19-736-aus","20251013","2"
"MF8-19-736-aus","20251014","2"
"MF8-19-736-aus","20251015","2"
"MF8-19-736-aus","20251020","2"
"MF8-19-736-aus","20251021","2"
"MF8-19-736-aus","20251022","2"
"MF8-19-736-aus","20251104","2"
"MF8-19-737-aus","20250922","2"
"MF8-19-737-aus","20250923","2"
"MF8-19-737-aus","20250924","2"
"MF8-19-737-aus","20250929","2"
"MF8-19-737-aus","20250930","2"
"MF8-19-737-aus","20251001","2"
"MF8-19-737-aus","20251006","2"
"MF8-19-737-aus","20251007","2"
"MF8-19-737-aus","20251008","2"
"MF8-19-737-aus","20251013","2"
"MF8-19-737-aus","20251014","2"
"MF8-19-737-aus","20251015","2"
"MF8-19-737-aus","20251020","2"
"MF8-19-737-aus","20251021","2"
"MF8-19-737-aus","20251022","2"
"MF8-19-737-aus","20251104","2"
"MF8-19-738-aus","20250922","2"
"MF8-19-738-aus","20250923","2"
"MF8-19-738-aus","20250924","2"
"MF8-19-738-aus","20250929","2"
"MF8-19-738-aus","20250930","2"
"MF8-19-738-aus","20251001","2"
"MF8-19-738-aus","20251006","2"
"MF8-19-738-aus","20251007","2"
"MF8-19-738-aus","20251008","2"
"MF8-19-738-aus","20251013","2"
"MF8-19-738-aus","20251014","2"
"MF8-19-738-aus","20251015","2"
"MF8-19-738-aus","20251020","2"
"MF8-19-738-aus","20251021","2"
"MF8-19-738-aus","20251022","2"
"MF8-19-738-aus","20251104","2"
"MF8-19-740-aus","20250922","2"
"MF8-19-740-aus","20250923","2"
"MF8-19-740-aus","20250924","2"
"MF8-19-740-aus","20250929","2"
"MF8-19-740-aus","20250930","2"
"MF8-19-740-aus","20251001","2"
"MF8-19-740-aus","20251006","2"
"MF8-19-740-aus","20251007","2"
"MF8-19-740-aus","20251008","2"
"MF8-19-740-aus","20251013","2"
"MF8-19-740-aus","20251014","2"
"MF8-19-740-aus","20251015","2"
"MF8-19-740-aus","20251020","2"
"MF8-19-740-aus","20251021","2"
"MF8-19-740-aus","20251022","2"
"MF8-19-740-aus","20251104","2"
"MF8-19-742-aus","20250922","2"
"MF8-19-742-aus","20250923","2"
"MF8-19-742-aus","20250924","2"
"MF8-19-742-aus","20250929","2"
"MF8-19-742-aus","20250930","2"
"MF8-19-742-aus","20251001","2"
"MF8-19-742-aus","20251006","2"
"MF8-19-742-aus","20251007","2"
"MF8-19-742-aus","20251008","2"
"MF8-19-742-aus","20251013","2"
"MF8-19-742-aus","20251014","2"
"MF8-19-742-aus","20251015","2"
"MF8-19-742-aus","20251020","2"
"MF8-19-742-aus","20251021","2"
"MF8-19-742-aus","20251022","2"
"MF8-19-742-aus","20251104","2"
"MF8-19-755-aus","20250922","2"
"MF8-19-755-aus","20250923","2"
"MF8-19-755-aus","20250924","2"
"MF8-19-755-aus","20250929","2"
"MF8-19-755-aus","20250930","2"
"MF8-19-755-aus","20251001","2"
"MF8-19-755-aus","20251006","2"
"MF8-19-755-aus","20251007","2"
"MF8-19-755-aus","20251008","2"
"MF8-19-755-aus","20251013","2"
"MF8-19-755-aus","20251014","2"
"MF8-19-755-aus","20251015","2"
"MF8-19-755-aus","20251020","2"
"MF8-19-755-aus","20251021","2"
"MF8-19-755-aus","20251022","2"
"MF8-19-755-aus","20251104","2"
"MF8-19-765-aus","20250922","2"
"MF8-19-765-aus","20250923","2"
"MF8-19-765-aus","20250924","2"
"MF8-19-765-aus","20250929","2"
"MF8-19-765-aus","20250930","2"
"MF8-19-765-aus","20251001","2"
"MF8-19-765-aus","20251006","2"
"MF8-19-765-aus","20251007","2"
"MF8-19-765-aus","20251008","2"
"MF8-19-765-aus","20251013","2"
"MF8-19-765-aus","20251014","2"
"MF8-19-765-aus","20251015","2"
"MF8-19-765-aus","20251020","2"
"MF8-19-765-aus","20251021","2"
"MF8-19-765-aus","20251022","2"
"MF8-19-765-aus","20251104","2"
"MF8-21-670-aus","20250919","2"
"MF8-21-670-aus","20250926","2"
"MF8-21-670-aus","20251003","2"
"MF8-21-670-aus","20251024","2"
"MF8-21-670-aus","20251031","2"
"MF8-21-670-aus","20251107","2"
"MF8-21-670-aus","20251114","2"
"MF8-21-670-aus","20251121","2"
"MF8-21-670-aus","20251128","2"
"MF8-21-670-aus","20251205","2"
"MF8-21-670-aus","20251212","2"
"MF8-21-670-aus","20251219","2"
"MF8-21-689-aus","20250922","2"
"MF8-21-689-aus","20250923","2"
"MF8-21-689-aus","20250924","2"
"MF8-21-689-aus","20250929","2"
"MF8-21-689-aus","20250930","2"
"MF8-21-689-aus","20251001","2"
"MF8-21-689-aus","20251020","2"
"MF8-21-689-aus","20251021","2"
"MF8-21-689-aus","20251022","2"
"MF8-21-689-aus","20251027","2"
"MF8-21-689-aus","20251028","2"
"MF8-21-689-aus","20251029","2"
"MF8-21-689-aus","20251103","2"
"MF8-21-689-aus","20251104","2"
"MF8-21-689-aus","20251105","2"
"MF8-21-689-aus","20251110","2"
"MF8-21-689-aus","20251111","2"
"MF8-21-689-aus","20251112","2"
"MF8-21-689-aus","20251117","2"
"MF8-21-689-aus","20251118","2"
"MF8-21-689-aus","20251119","2"
"MF8-21-689-aus","20251124","2"
"MF8-21-689-aus","20251125","2"
"MF8-21-689-aus","20251126","2"
"MF8-21-689-aus","20251201","2"
"MF8-21-689-aus","20251202","2"
"MF8-21-689-aus","20251203","2"
"MF8-21-689-aus","20251208","2"
"MF8-21-689-aus","20251209","2"
"MF8-21-689-aus","20251210","2"
"MF8-21-689-aus","20251215","2"
"MF8-21-689-aus","20251216","2"
"MF8-21-689-aus","20251217","2"
"MF8-21-693-aus","20250919","2"
"MF8-21-693-aus","20250926","2"
"MF8-21-693-aus","20251003","2"
"MF8-21-693-aus","20251024","2"
"MF8-21-693-aus","20251031","2"
"MF8-21-693-aus","20251107","2"
"MF8-21-693-aus","20251114","2"
"MF8-21-693-aus","20251121","2"
"MF8-21-693-aus","20251128","2"
"MF8-21-693-aus","20251205","2"
"MF8-21-693-aus","20251212","2"
"MF8-21-693-aus","20251219","2"
"MF8-22-663-aus","20250922","2"
"MF8-22-663-aus","20250923","2"
"MF8-22-663-aus","20250924","2"
"MF8-22-663-aus","20250929","2"
"MF8-22-663-aus","20250930","2"
"MF8-22-663-aus","20251001","2"
"MF8-22-663-aus","20251006","2"
"MF8-22-663-aus","20251007","2"
"MF8-22-663-aus","20251008","2"
"MF8-22-663-aus","20251013","2"
"MF8-22-663-aus","20251014","2"
"MF8-22-663-aus","20251015","2"
"MF8-22-663-aus","20251027","2"
"MF8-22-663-aus","20251028","2"
"MF8-22-663-aus","20251029","2"
"MF8-22-663-aus","20251103","2"
"MF8-22-663-aus","20251104","2"
"MF8-22-663-aus","20251105","2"
"MF8-22-663-aus","20251110","2"
"MF8-22-663-aus","20251111","2"
"MF8-22-663-aus","20251112","2"
"MF8-22-663-aus","20251117","2"
"MF8-22-663-aus","20251118","2"
"MF8-22-663-aus","20251119","2"
"MF8-22-663-aus","20251124","2"
"MF8-22-663-aus","20251125","2"
"MF8-22-663-aus","20251126","2"
"MF8-22-663-aus","20251201","2"
"MF8-22-663-aus","20251202","2"
"MF8-22-663-aus","20251203","2"
"MF8-22-663-aus","20251208","2"
"MF8-22-663-aus","20251209","2"
"MF8-22-663-aus","20251210","2"
"MF8-22-663-aus","20251215","2"
"MF8-22-663-aus","20251216","2"
"MF8-22-663-aus","20251217","2"
"MF8-22-664-aus","20251006","2"
"MF8-22-664-aus","20251007","2"
"MF8-22-664-aus","20251008","2"
"MF8-22-664-aus","20251013","2"
"MF8-22-664-aus","20251014","2"
"MF8-22-664-aus","20251015","2"
"MF8-22-664-aus","20251020","2"
"MF8-22-664-aus","20251021","2"
"MF8-22-664-aus","20251022","2"
"MF8-22-664-aus","20251027","2"
"MF8-22-664-aus","20251028","2"
"MF8-22-664-aus","20251029","2"
"MF8-22-664-aus","20251103","2"
"MF8-22-664-aus","20251104","2"
"MF8-22-664-aus","20251105","2"
"MF8-22-664-aus","20251110","2"
"MF8-22-664-aus","20251111","2"
"MF8-22-664-aus","20251112","2"
"MF8-22-664-aus","20251117","2"
"MF8-22-664-aus","20251118","2"
"MF8-22-664-aus","20251119","2"
"MF8-22-664-aus","20251124","2"
"MF8-22-664-aus","20251125","2"
"MF8-22-664-aus","20251126","2"
"MF8-22-664-aus","20251201","2"
"MF8-22-664-aus","20251202","2"
"MF8-22-664-aus","20251203","2"
"MF8-22-664-aus","20251208","2"
"MF8-22-664-aus","20251209","2"
"MF8-22-664-aus","20251210","2"
"MF8-22-664-aus","20251215","2"
"MF8-22-664-aus","20251216","2"
"MF8-22-664-aus","20251217","2"
"MF8-22-670-aus","20251006","2"
"MF8-22-670-aus","20251007","2"
"MF8-22-670-aus","20251008","2"
"MF8-22-670-aus","20251013","2"
"MF8-22-670-aus","20251014","2"
"MF8-22-670-aus","20251015","2"
"MF8-22-670-aus","20251020","2"
"MF8-22-670-aus","20251021","2"
"MF8-22-670-aus","20251022","2"
"MF8-22-670-aus","20251027","2"
"MF8-22-670-aus","20251028","2"
"MF8-22-670-aus","20251029","2"
"MF8-22-670-aus","20251103","2"
"MF8-22-670-aus","20251104","2"
"MF8-22-670-aus","20251105","2"
"MF8-22-670-aus","20251110","2"
"MF8-22-670-aus","20251111","2"
"MF8-22-670-aus","20251112","2"
"MF8-22-670-aus","20251117","2"
"MF8-22-670-aus","20251118","2"
"MF8-22-670-aus","20251119","2"
"MF8-22-670-aus","20251124","2"
"MF8-22-670-aus","20251125","2"
"MF8-22-670-aus","20251126","2"
"MF8-22-670-aus","20251201","2"
"MF8-22-670-aus","20251202","2"
"MF8-22-670-aus","20251203","2"
"MF8-22-670-aus","20251208","2"
"MF8-22-670-aus","20251209","2"
"MF8-22-670-aus","20251210","2"
"MF8-22-670-aus","20251215","2"
"MF8-22-670-aus","20251216","2"
"MF8-22-670-aus","20251217","2"
"MF8-22-675-aus","20251006","2"
"MF8-22-675-aus","20251007","2"
"MF8-22-675-aus","20251008","2"
"MF8-22-675-aus","20251013","2"
"MF8-22-675-aus","20251014","2"
"MF8-22-675-aus","20251015","2"
"MF8-22-675-aus","20251020","2"
"MF8-22-675-aus","20251021","2"
"MF8-22-675-aus","20251022","2"
"MF8-22-675-aus","20251027","2"
"MF8-22-675-aus","20251028","2"
"MF8-22-675-aus","20251029","2"
"MF8-22-675-aus","20251103","2"
"MF8-22-675-aus","20251104","2"
"MF8-22-675-aus","20251105","2"
"MF8-22-675-aus","20251110","2"
"MF8-22-675-aus","20251111","2"
"MF8-22-675-aus","20251112","2"
"MF8-22-675-aus","20251117","2"
"MF8-22-675-aus","20251118","2"
"MF8-22-675-aus","20251119","2"
"MF8-22-675-aus","20251124","2"
"MF8-22-675-aus","20251125","2"
"MF8-22-675-aus","20251126","2"
"MF8-22-675-aus","20251201","2"
"MF8-22-675-aus","20251202","2"
"MF8-22-675-aus","20251203","2"
"MF8-22-675-aus","20251208","2"
"MF8-22-675-aus","20251209","2"
"MF8-22-675-aus","20251210","2"
"MF8-22-675-aus","20251215","2"
"MF8-22-675-aus","20251216","2"
"MF8-22-675-aus","20251217","2"
"MF8-22-688-aus","20250922","2"
"MF8-22-688-aus","20250923","2"
"MF8-22-688-aus","20250924","2"
"MF8-22-688-aus","20250929","2"
"MF8-22-688-aus","20250930","2"
"MF8-22-688-aus","20251001","2"
"MF8-22-688-aus","20251006","2"
"MF8-22-688-aus","20251007","2"
"MF8-22-688-aus","20251008","2"
"MF8-22-688-aus","20251013","2"
"MF8-22-688-aus","20251014","2"
"MF8-22-688-aus","20251015","2"
"MF8-22-688-aus","20251027","2"
"MF8-22-688-aus","20251028","2"
"MF8-22-688-aus","20251029","2"
"MF8-22-688-aus","20251103","2"
"MF8-22-688-aus","20251104","2"
"MF8-22-688-aus","20251105","2"
"MF8-22-688-aus","20251110","2"
"MF8-22-688-aus","20251111","2"
"MF8-22-688-aus","20251112","2"
"MF8-22-688-aus","20251117","2"
"MF8-22-688-aus","20251118","2"
"MF8-22-688-aus","20251119","2"
"MF8-22-688-aus","20251124","2"
"MF8-22-688-aus","20251125","2"
"MF8-22-688-aus","20251126","2"
"MF8-22-688-aus","20251201","2"
"MF8-22-688-aus","20251202","2"
"MF8-22-688-aus","20251203","2"
"MF8-22-688-aus","20251208","2"
"MF8-22-688-aus","20251209","2"
"MF8-22-688-aus","20251210","2"
"MF8-22-688-aus","20251215","2"
"MF8-22-688-aus","20251216","2"
"MF8-22-688-aus","20251217","2"
"MF8-22-693-aus","20250922","2"
"MF8-22-693-aus","20250923","2"
"MF8-22-693-aus","20250924","2"
"MF8-22-693-aus","20250929","2"
"MF8-22-693-aus","20250930","2"
"MF8-22-693-aus","20251001","2"
"MF8-22-693-aus","20251006","2"
"MF8-22-693-aus","20251007","2"
"MF8-22-693-aus","20251008","2"
"MF8-22-693-aus","20251013","2"
"MF8-22-693-aus","20251014","2"
"MF8-22-693-aus","20251015","2"
"MF8-22-693-aus","20251027","2"
"MF8-22-693-aus","20251028","2"
"MF8-22-693-aus","20251029","2"
"MF8-22-693-aus","20251103","2"
"MF8-22-693-aus","20251104","2"
"MF8-22-693-aus","20251105","2"
"MF8-22-693-aus","20251110","2"
"MF8-22-693-aus","20251111","2"
"MF8-22-693-aus","20251112","2"
"MF8-22-693-aus","20251117","2"
"MF8-22-693-aus","20251118","2"
"MF8-22-693-aus","20251119","2"
"MF8-22-693-aus","20251124","2"
"MF8-22-693-aus","20251125","2"
"MF8-22-693-aus","20251126","2"
"MF8-22-693-aus","20251201","2"
"MF8-22-693-aus","20251202","2"
"MF8-22-693-aus","20251203","2"
"MF8-22-693-aus","20251208","2"
"MF8-22-693-aus","20251209","2"
"MF8-22-693-aus","20251210","2"
"MF8-22-693-aus","20251215","2"
"MF8-22-693-aus","20251216","2"
"MF8-22-693-aus","20251217","2"
"MF8-22-694-aus","20250922","2"
"MF8-22-694-aus","20250923","2"
"MF8-22-694-aus","20250924","2"
"MF8-22-694-aus","20250929","2"
"MF8-22-694-aus","20250930","2"
"MF8-22-694-aus","20251001","2"
"MF8-22-694-aus","20251006","2"
"MF8-22-694-aus","20251007","2"
"MF8-22-694-aus","20251008","2"
"MF8-22-694-aus","20251013","2"
"MF8-22-694-aus","20251014","2"
"MF8-22-694-aus","20251015","2"
"MF8-22-694-aus","20251027","2"
"MF8-22-694-aus","20251028","2"
"MF8-22-694-aus","20251029","2"
"MF8-22-694-aus","20251103","2"
"MF8-22-694-aus","20251104","2"
"MF8-22-694-aus","20251105","2"
"MF8-22-694-aus","20251110","2"
"MF8-22-694-aus","20251111","2"
"MF8-22-694-aus","20251112","2"
"MF8-22-694-aus","20251117","2"
"MF8-22-694-aus","20251118","2"
"MF8-22-694-aus","20251119","2"
"MF8-22-694-aus","20251124","2"
"MF8-22-694-aus","20251125","2"
"MF8-22-694-aus","20251126","2"
"MF8-22-694-aus","20251201","2"
"MF8-22-694-aus","20251202","2"
"MF8-22-694-aus","20251203","2"
"MF8-22-694-aus","20251208","2"
"MF8-22-694-aus","20251209","2"
"MF8-22-694-aus","20251210","2"
"MF8-22-694-aus","20251215","2"
"MF8-22-694-aus","20251216","2"
"MF8-22-694-aus","20251217","2"
"MF8-22-695-F-aus","20250919","2"
"MF8-22-695-F-aus","20250926","2"
"MF8-22-695-F-aus","20251003","2"
"MF8-22-695-F-aus","20251010","2"
"MF8-22-695-F-aus","20251017","2"
"MF8-22-695-F-aus","20251024","2"
"MF8-22-696-aus","20250922","2"
"MF8-22-696-aus","20250923","2"
"MF8-22-696-aus","20250924","2"
"MF8-22-696-aus","20250929","2"
"MF8-22-696-aus","20250930","2"
"MF8-22-696-aus","20251001","2"
"MF8-22-696-aus","20251006","2"
"MF8-22-696-aus","20251007","2"
"MF8-22-696-aus","20251008","2"
"MF8-22-696-aus","20251013","2"
"MF8-22-696-aus","20251014","2"
"MF8-22-696-aus","20251015","2"
"MF8-22-696-aus","20251027","2"
"MF8-22-696-aus","20251028","2"
"MF8-22-696-aus","20251029","2"
"MF8-22-696-aus","20251103","2"
"MF8-22-696-aus","20251104","2"
"MF8-22-696-aus","20251105","2"
"MF8-22-696-aus","20251110","2"
"MF8-22-696-aus","20251111","2"
"MF8-22-696-aus","20251112","2"
"MF8-22-696-aus","20251117","2"
"MF8-22-696-aus","20251118","2"
"MF8-22-696-aus","20251119","2"
"MF8-22-696-aus","20251124","2"
"MF8-22-696-aus","20251125","2"
"MF8-22-696-aus","20251126","2"
"MF8-22-696-aus","20251201","2"
"MF8-22-696-aus","20251202","2"
"MF8-22-696-aus","20251203","2"
"MF8-22-696-aus","20251208","2"
"MF8-22-696-aus","20251209","2"
"MF8-22-696-aus","20251210","2"
"MF8-22-696-aus","20251215","2"
