stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding,level_id,platform_code
"41336","41336","Dinwoodie St/Sedgewick St","-37.74211019","142.02855981","","","0","Level 0",""
"41338","41338","Hamilton College/MacPherson St","-37.73555110","142.02528052","","","0","Level 0",""
"41339","41339","Hamilton Oval/Shakespeare St","-37.73633849","142.02260849","","","0","Level 0",""
"41340","41340","Hamilton Aquatic Centre/Shakespeare St","-37.73184582","142.01900977","","","0","Level 0",""
"41341","41341","Kerr St/Kent Rd","-37.72825051","142.02214221","","","0","Level 0",""
"41342","41342","Pedrina Park/North Boundary Rd","-37.72653275","142.02815275","","","0","Level 0",""
"41343","41343","Kent Rd/Bree Rd","-37.72845596","142.02848868","","","0","Level 0",""
"41344","41344","Kenna Ave/Kent Rd","-37.72918706","142.03044642","","","0","Level 0",""
"41345","41345","McArthur St/King St","-37.73278350","142.03223497","","","0","Level 0",""
"41346","41346","Grangeburn Bowling Club/Opp 9 Roberts St","-37.73439118","142.03085739","","","0","Level 0",""
"41353","41353","Cobden Post Office/Curdie St","-38.32872406","143.07789356","","","0","Level 0",""
"41357","41357","Health Centre/Ferrars St","-37.90086400","143.71998247","","","0","Level 0",""
"41358","41358","Community Centre/Colac - Ballarat Rd","-37.82017721","143.75448688","","","0","Level 0",""
"41360","41360","Little Hard Hills Hotel/Colac Rd","-37.75951614","143.78075776","","","0","Level 0",""
"41362","41362","Community Hall/Wattledale Ave","-37.72074944","143.80133450","","","0","Level 0",""
"41363","41363","Community Centre/Colac - Ballarat Rd","-37.67795186","143.82795521","","","0","Level 0",""
"41364","41364","Ross Creek Shop/Sebastopol - Smythesdale Rd","-37.63397916","143.75628929","","","0","Level 0",""
"41396","41396","Two Bays Roadhouse/Murray Valley Hwy","-35.18548445","143.37712514","","","0","Level 0",""
"41398","41398","Hepburn Primary School/Main Rd","-37.30993289","144.13341344","","","0","Level 0",""
"41399","41399","Old Hepburn Hotel/Hepburn - Newstead Rd","-37.30200942","144.12809702","","","0","Level 0",""
"41400","41400","Guy Rd/Argent Rd","-38.42041700","145.46874073","","","0","Level 0",""
"41402","41402","Tarrengower Prison/Bridgewater-Maldon Rd","-36.97770991","144.04742063","","","0","Level 0",""
"41413","41413","Cobungra Rd/Great Alpine Rd","-37.09581028","147.40308557","","","0","Level 0",""
"41419","41419","Loddon Prison/Hitchcock St","-37.08028988","144.23871361","","","0","Level 0",""
"41477","41477","Ouyen Community Park/Oke St","-35.07105832","142.31538293","","","0","Level 0",""
"41492","41492","Shire Offices/Great Alpine Rd","-37.10056805","147.59246550","","","0","Level 0",""
"41493","41493","Cobungra/Great Alpine Rd","-37.09597330","147.40286137","","","0","Level 0",""
"41494","41494","Dinner Plain Playground/Horseshoe Cir","-37.02190428","147.23906525","","","0","Level 0",""
"41495","41495","Transit Lounge/Great Alpine Rd","-36.98249589","147.14194943","","","0","Level 0",""
"41496","41496","Pioneer Park/Great Alpine Rd","-36.89011915","147.06474461","","","0","Level 0",""
"41497","41497","Freeburgh Hall/Great Alpine Rd","-36.77174334","147.02913448","","","0","Level 0",""
"41500","41500","Bush Nursing Centre/Montgomery St","-37.71443289","142.83892672","","","0","Level 0",""
"41501","41501","Lake Bolac College/Montgomery St","-37.71989307","142.83770230","","","0","Level 0",""
"41634","41634","McRae St/Robertson St","-36.95675253","140.74216889","","","0","Level 0",""
"41635","41635","Australia Post/Wimmera Hwy","-36.93910679","140.85397506","","","0","Level 0",""
"41636","41636","Splatt St/Wimmera Hwy","-36.96852993","141.08350337","","","0","Level 0",""
"41637","41637","Elizabeth St/Anzac Ave","-37.03664934","141.29654099","","","0","Level 0",""
"41638","41638","Station St/Main St","-36.71842517","141.47364601","","","0","Level 0",""
"41639","41639","Hennesseys Rd/Natimuk-Frances Rd","-36.73225992","141.59377689","","","0","Level 0",""
"41640","41640","Tooan-Mitre Rd/Natimuk-Frances Rd","-36.72813799","141.78250848","","","0","Level 0",""
"41641","41641","Mount Arapiles/Natimuk-Frances Rd","-36.74754704","141.85169285","","","0","Level 0",""
"41642","41642","Lake Ave/Main St ","-36.74083082","141.94367494","","","0","Level 0",""
"41643","41643","Hughes Rd/Wimmera Hwy","-36.73774872","142.01923120","","","0","Level 0",""
"41653","41653","Cudgewa Post Office/Cudgewa Tintaldra Rd","-36.19040258","147.77151589","","","0","Level 0",""
"41654","41654","Tintaldra Post Office/3 Main St","-36.04670522","147.93133907","","","0","Level 0",""
"41655","41655","Walwa Post Office/47 Main St","-35.96383381","147.73682315","","","0","Level 0",""
"41656","41656","Jingellic Post Office/River Rd","-35.92597957","147.69860627","","","0","Level 0",""
"41703","41703","Austin St/Warncoort-Birregurra Rd","-38.33625389","143.78313558","","","0","Level 0",""
"41708","41708","Gisborne Town Centre/Aitken St","-37.48514307","144.59137654","","","0","Level 0",""
"41729","41729","Cherry Lane/Station Rd","-37.47811560","144.59189624","","","0","Level 0",""
"41841","41841","Maryborough Bus Interchange/Napier St","-37.04886272","143.73812830","","","0","Level 0",""
"41842","41842","Maryborough Hospital/Clarendon St","-37.04509396","143.73869439","","","0","Level 0",""
"41846","41846","Nightingale St/Park Rd","-37.04306263","143.74018642","","","0","Level 0",""
"41847","41847","Holyrood St/Park Rd","-37.03928645","143.74048291","","","0","Level 0",""
"41851","41851","Caravan Park/Holyrood St","-37.03941353","143.74346725","","","0","Level 0",""
"41852","41852","Park Rd/Tullaroop Rd","-37.03344546","143.74531829","","","0","Level 0",""
"41853","41853","Havilah Hostel/Burns St","-37.03814681","143.74491511","","","0","Level 0",""
"41855","41855","Griffiths St/Bendigo-Maryborough Rd","-37.02696400","143.74882043","","","0","Level 0",""
"41856","41856","North St/Bendigo-Maryborough Rd","-37.02942531","143.74723196","","","0","Level 0",""
"41857","41857","Maryborough Golf Course/Park Rd","-37.03195174","143.74571927","","","0","Level 0",""
"41858","41858","MaCaulay St/Park Rd","-37.03533324","143.74351805","","","0","Level 0",""
"41859","41859","Holyrood St/Park Rd","-37.03826157","143.74154957","","","0","Level 0",""
"41860","41860","Harrison St/Holyrood St","-37.03694501","143.73790813","","","0","Level 0",""
"41861","41861","Elderly Persons Units/Gladstone St","-37.03680800","143.73653156","","","0","Level 0",""
"41862","41862","Wills St/Gladstone St","-37.03794494","143.73462833","","","0","Level 0",""
"41863","41863","Harrison St/Wills St","-37.03943379","143.73601443","","","0","Level 0",""
"41864","41864","Barkly St/Wills St","-37.04122328","143.73784854","","","0","Level 0",""
"41865","41865","Newton St/Palmerston St","-37.04400426","143.73707748","","","0","Level 0",""
"41866","41866","Havelock St/Palmerston St","-37.04523089","143.73515898","","","0","Level 0",""
"41867","41867","Campbell St/Inkerman St","-37.04681990","143.73396677","","","0","Level 0",""
"41868","41868","Council Offices/Nolan St","-37.05078807","143.74031658","","","0","Level 0",""
"41869","41869","Victoria St/Inkerman St","-37.05245434","143.73963819","","","0","Level 0",""
"41870","41870","Logan St/Majorca Rd","-37.05455436","143.74195404","","","0","Level 0",""
"41871","41871","Gillies St/Majorca Rd","-37.05620395","143.74296269","","","0","Level 0",""
"41872","41872","Loch St/Majorca Rd","-37.05740703","143.74346209","","","0","Level 0",""
"41873","41873","Poole St/Loch St","-37.05689349","143.74674435","","","0","Level 0",""
"41874","41874","Hubble St/Loch St","-37.05459674","143.74973170","","","0","Level 0",""
"41875","41875","Argyle Rd/Gearing St","-37.05287524","143.75004128","","","0","Level 0",""
"41876","41876","South St/Gearing St","-37.05089490","143.75044057","","","0","Level 0",""
"41877","41877","Sutton Rd/Gearing St","-37.04841119","143.75088380","","","0","Level 0",""
"41878","41878","Taylor St/Primrose St","-37.04590132","143.75168782","","","0","Level 0",""
"41879","41879","East Maryborough Neighbourhood Centre/Spring St","-37.04397220","143.75198368","","","0","Level 0",""
"41880","41880","Spring St/Gillies St","-37.04392217","143.74950167","","","0","Level 0",""
"41881","41881","Taylor St/Gillies St","-37.04579544","143.74914069","","","0","Level 0",""
"41882","41882","Lowenstein St/Gillies St","-37.04807930","143.74863851","","","0","Level 0",""
"41883","41883","Fraser St/Sutton Rd","-37.04908544","143.74688689","","","0","Level 0",""
"41884","41884","Goldfields Shopping Centre/Burke St ","-37.04897943","143.74040525","","","0","Level 0",""
"41885","41885","Havelock St/Clarendon St","-37.04725357","143.73597153","","","0","Level 0",""
"41886","41886","Campbell St/Inkerman St","-37.04737600","143.73420146","","","0","Level 0",""
"41887","41887","Barkly St/Inkerman St","-37.04532394","143.73199638","","","0","Level 0",""
"41888","41888","Bristol Hill Reserve/Inkerman St","-37.04348191","143.73022077","","","0","Level 0",""
"41889","41889","Gladstone St/Inkerman St","-37.04176089","143.72858617","","","0","Level 0",""
"41890","41890","Balaclava Rd/Gladstone St","-37.04321176","143.72598354","","","0","Level 0",""
"41891","41891","Maryborough Education Centre/Balaclava Rd","-37.04266063","143.72397276","","","0","Level 0",""
"41892","41892","Gladstone St/Pekin Rd","-37.04089103","143.72840997","","","0","Level 0",""
"41893","41893","Brassey St/Pekin Rd","-37.03791495","143.72831301","","","0","Level 0",""
"41894","41894","Outen St/Brassey St","-37.03716417","143.73016604","","","0","Level 0",""
"41895","41895","Webb Ct/Laidman St","-37.03658183","143.73257377","","","0","Level 0",""
"41896","41896","Gladstone St/Laidman St","-37.03802384","143.73389437","","","0","Level 0",""
"41897","41897","Daly St/Gladstone St","-37.03877117","143.73322167","","","0","Level 0",""
"41898","41898","Califomia Gully Oval/Newton St","-37.04022381","143.73362020","","","0","Level 0",""
"41899","41899","Goldsmith St/Newton St","-37.04138125","143.73475077","","","0","Level 0",""
"41900","41900","Palmerston St/Nightingale St","-37.04379441","143.73763725","","","0","Level 0",""
"41901","41901","Clarendon St/Tuaggra St","-37.04551135","143.73880016","","","0","Level 0",""
"41902","41902","Alma St/Tuaggra St","-37.04660694","143.74030448","","","0","Level 0",""
"41903","41903","Napier St/Tuaggra St","-37.04742887","143.74135966","","","0","Level 0",""
"41905","41905","Kars St/Alma St","-37.05022113","143.73412439","","","0","Level 0",""
"41906","41906","Brougham St/Alma St","-37.05126893","143.73258433","","","0","Level 0",""
"41907","41907","Derby Rd/Alma St","-37.05263484","143.73016495","","","0","Level 0",""
"41908","41908","Napier St/Derby Rd","-37.05405803","143.72982278","","","0","Level 0",""
"41909","41909","Rinaldi Dr/Derby Rd","-37.05756480","143.72923367","","","0","Level 0",""
"41910","41910","Opp 70 Derby Rd","-37.06050085","143.72918620","","","0","Level 0",""
"41911","41911","Derby Rd/Lean St","-37.06248630","143.73028140","","","0","Level 0",""
"41912","41912","Treble Ct/Mariners Reef Rd","-37.05988515","143.73463167","","","0","Level 0",""
"41913","41913","Churchill St/Mariners Reef Rd","-37.05732025","143.73474170","","","0","Level 0",""
"41914","41914","Albert St/Mariners Reef Rd","-37.05537508","143.73478017","","","0","Level 0",""
"41916","41916","Napier St/Kars St","-37.05163307","143.73500811","","","0","Level 0",""
"41917","41917","Inkerman St/Napier St","-37.05019801","143.73590151","","","0","Level 0",""
"41918","41918","Aldi/Hesse St","-38.34134594","143.58988264","","","0","Level 0",""
"41924","41924","Colac Library & Learning Centre/Queen St","-38.35105198","143.59031929","","","0","Level 0",""
"41926","41926","Hart St/Connor St","-38.34043249","143.58172428","","","0","Level 0",""
"41928","41928","Donaldson St/Moore St","-38.33308654","143.57049551","","","0","Level 0",""
"41929","41929","Moore St/Gilmartin St","-38.33488138","143.57888588","","","0","Level 0",""
"41930","41930","Queens Ave/Grant St","-38.33391683","143.58133310","","","0","Level 0",""
"41931","41931","Gellibrand St/Fyans St","-38.33371683","143.58714117","","","0","Level 0",""
"41933","41933","Hesse St/Fyans St","-38.33365141","143.58953461","","","0","Level 0",""
"41934","41934","Botanical Gardens/Queen St","-38.33385448","143.59217852","","","0","Level 0",""
"41935","41935","Hesse St/Pollack St","-38.33617976","143.58880976","","","0","Level 0",""
"41936","41936","Gellibrand St/Pollack St","-38.33620880","143.58764176","","","0","Level 0",""
"41937","41937","84 Church St","-38.34226626","143.60202152","","","0","Level 0",""
"41938","41938","Wilson St/Church St","-38.34496700","143.60319925","","","0","Level 0",""
"41939","41939","Rodger Dr/Kettle St","-38.34423323","143.60150628","","","0","Level 0",""
"41940","41940","Polwarth St/Jelie St","-38.34381966","143.59967254","","","0","Level 0",""
"41943","41943","Colac Cemetery/Hearn St","-38.34955875","143.58513856","","","0","Level 0",""
"41944","41944","May St/Park St","-37.72702459","142.02402707","","","0","Level 0",""
"41945","41945","King St/Hensley Park Dr","-37.73215171","142.03689184","","","0","Level 0",""
"41946","41946","Clarendon St/Tyers St","-37.73677521","142.03336224","","","0","Level 0",""
"41947","41947","Kenny St/Tulloch Cres","-37.73433690","141.99983964","","","0","Level 0",""
"41948","41948","Walls Cres/Quigley St","-37.73425376","142.00254372","","","0","Level 0",""
"41949","41949","Kenny St/Walls Cres","-37.73451039","142.00392103","","","0","Level 0",""
"41950","41950","Miller Ct/McPhee St","-37.73391242","142.00722669","","","0","Level 0",""
"41951","41951","Coleraine Rd/Peck St","-37.72755575","142.00342580","","","0","Level 0",""
"41952","41952","North Boundary Rd/Hammond St","-37.72482480","142.00654595","","","0","Level 0",""
"41953","41953","King St/Hammond St","-37.72937125","142.00588844","","","0","Level 0",""
"41954","41954","21 King St","-37.73019374","142.00829332","","","0","Level 0",""
"41955","41955","69 King St","-37.73063609","142.01277593","","","0","Level 0",""
"41957","41957","Foster St/Clarendon St","-37.73832118","142.03137643","","","0","Level 0",""
"41958","41958","King St/Leopold St","-37.73049174","142.01722998","","","0","Level 0",""
"41959","41959","100 Kent Rd","-37.72773202","142.01691652","","","0","Level 0",""
"41960","41960","Milton St/Francis St","-37.73696012","142.01942595","","","0","Level 0",""
"41961","41961","Collins St/Milton St","-37.73830903","142.02129698","","","0","Level 0",""
"41980","41980","Dalray Cres/Chessy Park Dr","-37.46459370","144.59964494","","","0","Level 0",""
"41981","41981","Galilee Ct/Chessy Park Dr","-37.46324777","144.60259346","","","0","Level 0",""
"41982","41982","Galilee Ct/Chessy Park Dr","-37.46323435","144.60282000","","","0","Level 0",""
"41983","41983","Dalray Cres/Chessy Park Dr","-37.46478282","144.59963889","","","0","Level 0",""
"42050","42050","High St/Murray St","-36.05505400","146.45933704","","","0","Level 0",""
"42052","42052","Havelock St/High St","-36.10603831","146.67382523","","","0","Level 0",""
"4209","4209","Barrington Dr/Racecourse Rd","-38.07391955","145.49421233","","","0","Level 0",""
"4217","4217","Richardson St/Princes Hwy","-38.02775061","145.31618399","","","0","Level 0",""
"4218","4218","Lloyd Ave/Princes Hwy","-38.02726921","145.31215054","","","0","Level 0",""
"4219","4219","Stewart Ave/Princes Hwy","-38.02696637","145.30926370","","","0","Level 0",""
"42210","42210","Neale St/Townsend St","-36.76944207","144.29470468","","","0","Level 0",""
"42283","42283","Crowlands Primary School/Ararat - St Arnaud Rd","-37.15081484","143.10845265","","","0","Level 0",""
"42284","42284","General Store/Ararat - St Arnaud Rd","-36.89984760","143.11353582","","","0","Level 0",""
"42285","42285","King St/Landsborough-Elmhurst Rd","-37.00874638","143.13396098","","","0","Level 0",""
"42310","42310","DC Farren Oval/Boorook St","-38.07746205","142.80739690","","","0","Level 0",""
"42311","42311","Brumley Homes/Mount Rd","-38.07455872","142.80302811","","","0","Level 0",""
"42313","42313","Borung/Boort-Wederburn Rd ","-36.29183171","143.75083494","","","0","Level 0",""
"42314","42314","Korong Vale/Allen St ","-36.35553820","143.70637738","","","0","Level 0",""
"42315","42315","Reef St/Wilson St","-36.41747387","143.61065743","","","0","Level 0",""
"42317","42317","Korong Vale/Allen St ","-36.35554945","143.70613183","","","0","Level 0",""
"42318","42318","Borung/Boort-Wederburn Rd ","-36.29171349","143.75079533","","","0","Level 0",""
"43483","43483","Shepparton Bus Interchange/Maude St","-36.38377125","145.40029940","","","0","Level 0","Bay 1"
"43484","43484","Stewart St/Corio St","-36.38031581","145.40344700","","","0","Level 0",""
"43485","43485","Nixon St/Corio St","-36.37796953","145.40392972","","","0","Level 0",""
"43486","43486","Orr St/Nixon St","-36.37745339","145.40308192","","","0","Level 0",""
"43487","43487","101 Maude St","-36.37626560","145.40189115","","","0","Level 0",""
"43488","43488","Knight St/Maude St","-36.37378384","145.40235437","","","0","Level 0",""
"43489","43489","53 Maude St","-36.37171618","145.40277564","","","0","Level 0",""
"43490","43490","Collet St/Corio St","-36.36854092","145.40598378","","","0","Level 0",""
"43491","43491","Corio St/Rea St","-36.37060027","145.40493858","","","0","Level 0",""
"43492","43492","3 Monash St","-36.36642081","145.40652861","","","0","Level 0",""
"43493","43493","Carson St/Monash St","-36.36419239","145.40706446","","","0","Level 0",""
"43494","43494","Goulburn Valley Health/Graham St","-36.36241241","145.40472679","","","0","Level 0",""
"43495","43495","Nurmukah Rd/Grutzner Ave","-36.36404289","145.40127183","","","0","Level 0",""
"43496","43496","Newton St/Grutzner Ave","-36.36404371","145.39864146","","","0","Level 0",""
"43497","43497","Furze Ave/Newton St","-36.36193767","145.39821652","","","0","Level 0",""
"43498","43498","Packham St/Brauman St","-36.35764762","145.39491649","","","0","Level 0",""
"43499","43499","Pryde Ct/Parkside Dr ","-36.35636623","145.38678509","","","0","Level 0",""
"43501","43501","Batman Ave/Parkside Dr","-36.35660553","145.38115221","","","0","Level 0",""
"43502","43502","Ferguson Rd/Hovell Cres","-36.35960162","145.38073351","","","0","Level 0",""
"43503","43503","Wentworth St/Hovell Cres","-36.36196647","145.38295813","","","0","Level 0",""
"43504","43504","Howitt Rd/The Boulevard","-36.36301084","145.38153220","","","0","Level 0",""
"43505","43505","Northcote Ave/The Boulevard","-36.36362965","145.37797513","","","0","Level 0",""
"43506","43506","GOTAFE William Orr Campus/Wanganui Rd ","-36.34751330","145.37011936","","","0","Level 0",""
"43507","43507","Shepparton Cemetery/5 Rudd Rd","-36.36146147","145.37034115","","","0","Level 0",""
"43508","43508","Canterbury Ave/Ashburton St","-36.35972406","145.37382115","","","0","Level 0",""
"43509","43509","11 Kittles Rd","-36.36241481","145.37481281","","","0","Level 0",""
"43510","43510","Waters Rd/The Boulevard","-36.36341246","145.37791277","","","0","Level 0",""
"43511","43511","Gerrard Reserve/The Boulevard","-36.36276153","145.38176027","","","0","Level 0",""
"43512","43512","Wentworth St/Hovell Cres","-36.36199124","145.38279044","","","0","Level 0",""
"43513","43513","Ferguson Rd/Hovell Cres","-36.35969954","145.38064232","","","0","Level 0",""
"43514","43514","Menzies Cres/Parkside Dr","-36.35639946","145.38124563","","","0","Level 0",""
"43515","43515","Glory Way Ct/Parkside Dr ","-36.35757565","145.38956856","","","0","Level 0",""
"43517","43517","Packham St/Brauman St","-36.35749457","145.39493078","","","0","Level 0",""
"43518","43518","Newton St/Grutzner Ave","-36.36396574","145.39887712","","","0","Level 0",""
"43519","43519","Numurkah Rd/Grutzner Ave","-36.36395560","145.40148538","","","0","Level 0",""
"43521","43521","Carson St/Monash St","-36.36419947","145.40691942","","","0","Level 0",""
"43522","43522","Balaclava Rd/Monash St","-36.36619462","145.40646634","","","0","Level 0",""
"43523","43523","Collet St/Corio St","-36.36842213","145.40586360","","","0","Level 0",""
"43524","43524","Corio St/Rea St","-36.37049302","145.40500765","","","0","Level 0",""
"43525","43525","54 Maude St","-36.37169637","145.40264229","","","0","Level 0",""
"43526","43526","Knight St/Maude St","-36.37373715","145.40223270","","","0","Level 0",""
"43527","43527","98 Maude St","-36.37579520","145.40176701","","","0","Level 0",""
"43528","43528","Corio St/Nixon St","-36.37735553","145.40385309","","","0","Level 0",""
"43529","43529","Edward St/Corio St","-36.37816161","145.40413760","","","0","Level 0",""
"43530","43530","Fryers St/Corio St","-36.38004948","145.40375344","","","0","Level 0",""
"43532","43532","Fraser St/Wyndham St","-36.37973086","145.39947921","","","0","Level 0",""
"43533","43533","Shepparton RSL/Wyndham St","-36.37474108","145.40046208","","","0","Level 0",""
"43534","43534","Marungi St/Knight St","-36.37383044","145.39842969","","","0","Level 0",""
"43535","43535","Woodburn Pl/Knight St","-36.37355946","145.39637308","","","0","Level 0",""
"43536","43536","Langi St/The Boulevard","-36.37243698","145.39401072","","","0","Level 0",""
"43537","43537","Gowrie St/Regent St","-36.36911953","145.39533845","","","0","Level 0",""
"43539","43539","Gowrie St Primary School/18 Gowrie St","-36.36734371","145.39601025","","","0","Level 0",""
"43540","43540","Gowrie St/Balaclava Rd","-36.36586053","145.39565059","","","0","Level 0",""
"43541","43541","Regent St/Balaclava Rd","-36.36546021","145.39269405","","","0","Level 0",""
"43542","43542","The Boulevard/Maculata Dr","-36.36454749","145.39118588","","","0","Level 0",""
"43543","43543","Wentworth St/Batman Ave","-36.36186706","145.38760773","","","0","Level 0",""
"43544","43544","Oxley St/Olympic Ave","-36.36083220","145.38774054","","","0","Level 0",""
"43545","43545","O'Connell Ct/Olympic Ave","-36.35928873","145.38558799","","","0","Level 0",""
"43546","43546","Howe Ct/Olympic Ave ","-36.35702181","145.38593572","","","0","",""
"43547","43547","Parkside Dr/Tyquin St","-36.35858331","145.39143126","","","0","Level 0",""
"43548","43548","Packham St/Tilton St","-36.36092569","145.39468199","","","0","Level 0",""
"43549","43549","Newton St/Hicken Cres","-36.36008894","145.39748542","","","0","Level 0",""
"43550","43550","Newton St/Malcolm Cres","-36.35923302","145.39886264","","","0","Level 0",""
"43551","43551","Branditt Ave/Malcolm Cres","-36.35997889","145.40070856","","","0","Level 0",""
"43552","43552","Frank McNamara Park/87 Malcolm Cres","-36.36113889","145.40049536","","","0","Level 0",""
"43554","43554","Branditt Ave/Malcolm Cres","-36.35998597","145.40056353","","","0","Level 0",""
"43555","43555","Fahey St/Hicken Cres","-36.36017080","145.39753946","","","0","Level 0",""
"43556","43556","Packham St/Tilton St","-36.36101326","145.39449072","","","0","Level 0",""
"43557","43557","Jones Ct/Olympic Ave","-36.36050776","145.39242813","","","0","Level 0",""
"43558","43558","Parkside Dr/Tyquin St","-36.35827555","145.39133729","","","0","Level 0",""
"43559","43559","Howe Ct/Olympic Ave ","-36.35708670","145.38606811","","","0","",""
"43560","43560","Carlos Ct/Olympic Ave","-36.36072481","145.38779848","","","0","Level 0",""
"43561","43561","Burke St/Batman Ave","-36.36197986","145.38795091","","","0","Level 0",""
"43563","43563","Tarcoola Retirement Village/The Boulevard","-36.36398666","145.39037266","","","0","Level 0",""
"43564","43564","Chas Johnson Reserve/Balaclava Rd","-36.36535237","145.39271856","","","0","Level 0",""
"43565","43565","Gowrie St/Balaclava Rd","-36.36571515","145.39556441","","","0","Level 0",""
"43566","43566","Gowrie St Primary School/18 Gowrie St","-36.36746191","145.39608584","","","0","Level 0",""
"43567","43567","The Boulevard/Marnoo St","-36.36885389","145.39368312","","","0","Level 0",""
"43568","43568","Marungi St/Knight St","-36.37365125","145.39851140","","","0","Level 0",""
"43569","43569","Knight St/Wyndham St","-36.37466400","145.40076463","","","0","Level 0",""
"43571","43571","Queens Gardens/Wyndham St","-36.37747411","145.39991562","","","0","Level 0",""
"43572","43572","Maude St/Nixon St","-36.37697581","145.40107401","","","0","Level 0",""
"43573","43573","Deakin Reserve/148 Nixon St","-36.37785774","145.40771101","","","0","Level 0",""
"43574","43574","Notre Dame Secondary College/Skene St","-36.37547280","145.40935368","","","0","Level 0",""
"43575","43575","Clive St/Rea St","-36.37151555","145.41274481","","","0","Level 0",""
"43576","43576","Glenlyon Ave/Hawdon St","-36.37070172","145.41526931","","","0","Level 0",""
"43577","43577","Verney Road School/Verney Rd","-36.36692100","145.41566924","","","0","Level 0",""
"43578","43578","Graham St/Verney Rd","-36.36353177","145.41568223","","","0","Level 0",""
"43579","43579","Hummingbird Pl/Nightingale Way","-36.36025792","145.41487930","","","0","Level 0",""
"43580","43580","Shepparton Private Hospital/Fitzgerald St","-36.36066634","145.41169467","","","0","Level 0",""
"43581","43581","Smith St/Graham St","-36.36253000","145.41084318","","","0","Level 0",""
"43582","43582","Fowler St/Graham St","-36.36253262","145.40765556","","","0","Level 0",""
"43583","43583","Cameron Ave/Numurkah Rd","-36.35862296","145.40177277","","","0","Level 0",""
"43584","43584","Numurkah Rd/Hawkins St","-36.35416453","145.40407048","","","0","Level 0",""
"43585","43585","Pine Rd/Sali Dr","-36.35699516","145.40407955","","","0","Level 0",""
"43586","43586","Shepparton Aged Care/29 Pine Rd","-36.35740182","145.40685739","","","0","Level 0",""
"43587","43587","43 Pine Rd","-36.35738705","145.40913119","","","0","Level 0",""
"43588","43588","Cougar Pl/Pontiac Ave","-36.35535659","145.41370825","","","0","Level 0",""
"43589","43589","Merino Dr/Hawkins St","-36.35427499","145.41303926","","","0","Level 0",""
"43590","43590","Ryeland Dr/Merino Dr","-36.35146399","145.41247228","","","0","Level 0",""
"43591","43591","Ford Rd/Merino Dr","-36.34783956","145.41242330","","","0","Level 0",""
"43592","43592","Mootwingee Ct/Kakadu Dr","-36.34619557","145.40945922","","","0","Level 0",""
"43593","43593","Warrumbungle Dr/Kakadu Dr","-36.34433867","145.40946356","","","0","Level 0",""
"43594","43594","Kinchega Dr/Kakadu Dr","-36.34434901","145.40956364","","","0","Level 0",""
"43595","43595","Grampians Pde/Kakadu Dr","-36.34644038","145.40956567","","","0","Level 0",""
"43596","43596","Friesian Cres/Merino Dr","-36.34793160","145.41256630","","","0","Level 0",""
"43597","43597","Numurkah Rd/Hawkins St","-36.35427789","145.40310977","","","0","Level 0",""
"43598","43598","Ryeland Dr/Merino Dr","-36.35152870","145.41259355","","","0","Level 0",""
"43599","43599","Merino Dr/Hawkins St","-36.35420275","145.41302959","","","0","Level 0",""
"43600","43600","Pine Rd/Pontiac Ave","-36.35622543","145.41396923","","","0","Level 0",""
"43601","43601","Kestrel Dr/Pine Rd","-36.35749757","145.40930725","","","0","Level 0",""
"43602","43602","Shepparton Aged Care/Opp 29 Pine Rd","-36.35752061","145.40697756","","","0","Level 0",""
"43603","43603","Pine Rd/Sali Dr","-36.35701139","145.40394548","","","0","Level 0",""
"43604","43604","Mills St/Numurkah Rd","-36.35938964","145.40248151","","","0","Level 0",""
"43605","43605","Gaylard St/Graham St","-36.36240942","145.40788098","","","0","Level 0",""
"43606","43606","Gillies St/Graham St","-36.36240828","145.41118001","","","0","Level 0",""
"43607","43607","Shepparton Private Hospital/Fitzgerald St","-36.36064728","145.41161704","","","0","Level 0",""
"43608","43608","Hummingbird Pl/Nightingale Way","-36.36016913","145.41498140","","","0","Level 0",""
"43609","43609","Plane St/Verney Rd","-36.36325477","145.41586618","","","0","Level 0",""
"43610","43610","Verney Road School/Verney Rd","-36.36692366","145.41586981","","","0","Level 0",""
"43611","43611","Feshti St/Hawdon St","-36.37073999","145.41543574","","","0","Level 0",""
"43612","43612","Clive St/Rea St","-36.37162192","145.41260889","","","0","Level 0",""
"43613","43613","Bowenhall St/Clive St","-36.37358175","145.41153240","","","0","Level 0",""
"43614","43614","Notre Dame Sec College/Skene St","-36.37560179","145.40956285","","","0","Level 0",""
"43615","43615","148 Nixon St","-36.37807358","145.40767317","","","0","Level 0",""
"43616","43616","Wyndham St/Nixon St","-36.37713400","145.40076979","","","0","Level 0",""
"43617","43617","Fryers St/Wyndham St","-36.37816066","145.40002417","","","0","Level 0",""
"43618","43618","Hayes St/Maude St","-36.38766367","145.39949497","","","0","Level 0",""
"43619","43619","Youth Centre/Baker St","-36.38679913","145.40292422","","","0","Level 0",""
"43620","43620","Shepparton Railway Station/Purcell St","-36.38409920","145.40662498","","","0","Level 0",""
"43622","43622","Rowe St/Archer St","-36.38410785","145.41268954","","","0","Level 0",""
"43623","43623","Swallow St/Archer St","-36.38861169","145.41176179","","","0","Level 0",""
"43624","43624","149 Archer St","-36.39072459","145.41135087","","","0","Level 0",""
"43625","43625","201 Archer St","-36.39294504","145.41089314","","","0","Level 0",""
